Main,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
,18996916,Disruption of neural progenitors along the ventricular and subventricular zones in periventricular heterotopia,"Ferland RJ, Batiz LF, Neal J, Lian G, Bundock E, Lu J, Hsiao YC, Diamond R, Mei D, Banham AH, Brown PJ, Vanderburg CR, Joseph J, Hecht JL, Folkerth R, Guerrini R, Walsh CA, Rodriguez EM, Sheen VL.",Hum Mol Genet. 2009 Feb 1;18(3):497-516. doi: 10.1093/hmg/ddn377. Epub 2008 Nov 7.,Ferland RJ,Hum Mol Genet,2009,2008-11-11 00:00:00,PMC2722192,,10.1093/hmg/ddn377
,18802008,Megakaryocyte-derived microparticles: direct visualization and distinction from platelet-derived microparticles,"Flaumenhaft R, Dilks JR, Richardson J, Alden E, Patel-Hett SR, Battinelli E, Klement GL, Sola-Visner M, Italiano JE Jr.",Blood. 2009 Jan 29;113(5):1112-21. doi: 10.1182/blood-2008-06-163832. Epub 2008 Sep 18.,Flaumenhaft R,Blood,2009,2008-09-20 00:00:00,PMC2635076,,10.1182/blood-2008-06-163832
,19293932,Molecular basis of filamin A-FilGAP interaction and its impairment in congenital disorders associated with filamin A mutations,"Nakamura F, Heikkinen O, Pentikäinen OT, Osborn TM, Kasza KE, Weitz DA, Kupiainen O, Permi P, Kilpeläinen I, Ylänne J, Hartwig JH, Stossel TP.",PLoS One. 2009;4(3):e4928. doi: 10.1371/journal.pone.0004928. Epub 2009 Mar 18.,Nakamura F,PLoS One,2009,2009-03-19 00:00:00,PMC2654154,,10.1371/journal.pone.0004928
,19172190,Naloxone's pentapeptide binding site on filamin A blocks Mu opioid receptor-Gs coupling and CREB activation of acute morphine,"Wang HY, Burns LH.",PLoS One. 2009;4(1):e4282. doi: 10.1371/journal.pone.0004282. Epub 2009 Jan 27.,Wang HY,PLoS One,2009,2009-01-28 00:00:00,PMC2628740,,10.1371/journal.pone.0004282
,17939058,A review of actin binding proteins: new perspectives,"Uribe R, Jay D.",Mol Biol Rep. 2009 Jan;36(1):121-5. doi: 10.1007/s11033-007-9159-2. Epub 2007 Oct 16.,Uribe R,Mol Biol Rep,2009,2007-10-17 00:00:00,,,10.1007/s11033-007-9159-2
,18799729,ASB2 targets filamins A and B to proteasomal degradation,"Heuzé ML, Lamsoul I, Baldassarre M, Lad Y, Lévêque S, Razinia Z, Moog-Lutz C, Calderwood DA, Lutz PG.",Blood. 2008 Dec 15;112(13):5130-40. doi: 10.1182/blood-2007-12-128744. Epub 2008 Sep 17.,Heuzé ML,Blood,2008,2008-09-19 00:00:00,PMC2597609,,10.1182/blood-2007-12-128744
,19018771,Irradiated fibroblast-induced bystander effects on invasive growth of squamous cell carcinoma under cancer-stromal cell interaction,"Kamochi N, Nakashima M, Aoki S, Uchihashi K, Sugihara H, Toda S, Kudo S.",Cancer Sci. 2008 Dec;99(12):2417-27. doi: 10.1111/j.1349-7006.2008.00978.x. Epub 2008 Nov 17.,Kamochi N,Cancer Sci,2008,2008-11-21 00:00:00,PMC11158697,,10.1111/j.1349-7006.2008.00978.x
,18815275,Filamin B serves as a molecular scaffold for type I interferon-induced c-Jun NH2-terminal kinase signaling pathway,"Jeon YJ, Choi JS, Lee JY, Yu KR, Ka SH, Cho Y, Choi EJ, Baek SH, Seol JH, Park D, Bang OS, Chung CH.",Mol Biol Cell. 2008 Dec;19(12):5116-30. doi: 10.1091/mbc.e08-06-0576. Epub 2008 Sep 24.,Jeon YJ,Mol Biol Cell,2008,2008-09-26 00:00:00,PMC2592671,,10.1091/mbc.e08-06-0576
,18808783,[Epileptogenic brain malformations: radiological and clinical presentation and indications for genetic testing],"Bahi-Buisson N, Boddaert N, Saillour Y, Souville I, Poirier K, Léger PL, Castelnau L, Plouin P, Carion N, Beldjord C, Chelly J.",Rev Neurol (Paris). 2008 Dec;164(12):995-1009. doi: 10.1016/j.neurol.2008.04.006. Epub 2008 Jun 9.,Bahi-Buisson N,Rev Neurol (Paris),2008,2008-09-24 00:00:00,,,10.1016/j.neurol.2008.04.006
,18817417,Integrin binding immunoglobulin type filamin domains have variable stability,"Jiang P, Campbell ID.",Biochemistry. 2008 Oct 21;47(42):11055-61. doi: 10.1021/bi8011466. Epub 2008 Sep 26.,Jiang P,Biochemistry,2008,2008-09-27 00:00:00,,,10.1021/bi8011466
,18667433,Receptor tyrosine kinase Ror2 mediates Wnt5a-induced polarized cell migration by activating c-Jun N-terminal kinase via actin-binding protein filamin A,"Nomachi A, Nishita M, Inaba D, Enomoto M, Hamasaki M, Minami Y.",J Biol Chem. 2008 Oct 10;283(41):27973-27981. doi: 10.1074/jbc.M802325200. Epub 2008 Jul 30.,Nomachi A,J Biol Chem,2008,2008-08-01 00:00:00,,,10.1074/jbc.M802325200
,18404377,Filamin A mutant lacking actin-binding domain restores mu opioid receptor regulation in melanoma cells,"Onoprishvili I, Ali S, Andria ML, Shpigel A, Simon EJ.",Neurochem Res. 2008 Oct;33(10):2054-61. doi: 10.1007/s11064-008-9684-y. Epub 2008 Apr 11.,Onoprishvili I,Neurochem Res,2008,2008-04-12 00:00:00,,,10.1007/s11064-008-9684-y
,18794120,"Functional characterization of filamin a interacting protein 1-like, a novel candidate for antivascular cancer therapy","Kwon M, Hanna E, Lorang D, He M, Quick JS, Adem A, Stevenson C, Chung JY, Hewitt SM, Zudaire E, Esposito D, Cuttitta F, Libutti SK.",Cancer Res. 2008 Sep 15;68(18):7332-41. doi: 10.1158/0008-5472.CAN-08-1087.,Kwon M,Cancer Res,2008,2008-09-17 00:00:00,PMC2614293,NIHMS69776,10.1158/0008-5472.CAN-08-1087
,18598695,Filamin A is a novel caveolin-1-dependent target in IGF-I-stimulated cancer cell migration,"Ravid D, Chuderland D, Landsman L, Lavie Y, Reich R, Liscovitch M.",Exp Cell Res. 2008 Sep 10;314(15):2762-73. doi: 10.1016/j.yexcr.2008.06.004. Epub 2008 Jun 12.,Ravid D,Exp Cell Res,2008,2008-07-05 00:00:00,,,10.1016/j.yexcr.2008.06.004
,18644866,Filamin A links sphingosine kinase 1 and sphingosine-1-phosphate receptor 1 at lamellipodia to orchestrate cell migration,"Maceyka M, Alvarez SE, Milstien S, Spiegel S.",Mol Cell Biol. 2008 Sep;28(18):5687-97. doi: 10.1128/MCB.00465-08. Epub 2008 Jul 21.,Maceyka M,Mol Cell Biol,2008,2008-07-23 00:00:00,PMC2546923,,10.1128/MCB.00465-08
,18556573,"ECSM2, an endothelial specific filamin a binding protein that mediates chemotaxis","Armstrong LJ, Heath VL, Sanderson S, Kaur S, Beesley JF, Herbert JM, Legg JA, Poulsom R, Bicknell R.",Arterioscler Thromb Vasc Biol. 2008 Sep;28(9):1640-6. doi: 10.1161/ATVBAHA.108.162511. Epub 2008 Jun 12.,Armstrong LJ,Arterioscler Thromb Vasc Biol,2008,2008-06-17 00:00:00,,,10.1161/ATVBAHA.108.162511
,18755076,Comparative proteomic analysis of peripheral blood mononuclear cells from atopic dermatitis patients and healthy donors,"Kim WK, Cho HJ, Ryu SI, Hwang HR, Kim DH, Ryu HY, Chung JW, Kim TY, Park BC, Bae KH, Ko Y, Lee SC.",BMB Rep. 2008 Aug 31;41(8):597-603. doi: 10.5483/bmbrep.2008.41.8.597.,Kim WK,BMB Rep,2008,2008-08-30 00:00:00,,,10.5483/bmbrep.2008.41.8.597
,18660478,"Like father, like son: periventricular nodular heterotopia and nonverbal learning disorder","McCann MV, Pongonis SJ, Golomb MR, Edwards-Brown M, Christensen CK, Sokol DK.",J Child Neurol. 2008 Aug;23(8):950-3. doi: 10.1177/0883073808315415.,McCann MV,J Child Neurol,2008,2008-07-29 00:00:00,,,10.1177/0883073808315415
,18596546,Astrocytic inclusions in epilepsy: expanding the spectrum of filaminopathies,"Hazrati LN, Kleinschmidt-DeMasters BK, Handler MH, Smith ML, Ochi A, Otsubo H, Rutka JT, Go C, Weiss S, Hawkins CE.",J Neuropathol Exp Neurol. 2008 Jul;67(7):669-76. doi: 10.1097/NEN.0b013e31817d7a06.,Hazrati LN,J Neuropathol Exp Neurol,2008,2008-07-04 00:00:00,,,10.1097/NEN.0b013e31817d7a06
,18496584,Proteomic analysis permits the identification of new biomarkers of arterial wall remodeling in hypertension,"Delbosc S, Haloui M, Louedec L, Dupuis M, Cubizolles M, Podust VN, Fung ET, Michel JB, Meilhac O.",Mol Med. 2008 Jul-Aug;14(7-8):383-94. doi: 10.2119/2008-00030.Delbosc.,Delbosc S,Mol Med,2008,2008-05-23 00:00:00,PMC2387121,,10.2119/2008-00030.Delbosc
,18487259,Fine expression profiling of full-length transcripts using a size-unbiased cDNA library prepared with the vector-capping method,"Oshikawa M, Sugai Y, Usami R, Ohtoko K, Toyama S, Kato S.",DNA Res. 2008 Jun 30;15(3):123-36. doi: 10.1093/dnares/dsn010. Epub 2008 May 16.,Oshikawa M,DNA Res,2008,2008-05-20 00:00:00,PMC2650634,,10.1093/dnares/dsn010
,18479457,A fluorescence energy transfer-based mechanical stress sensor for specific proteins in situ,"Meng F, Suchyna TM, Sachs F.",FEBS J. 2008 Jun;275(12):3072-87. doi: 10.1111/j.1742-4658.2008.06461.x. Epub 2008 May 10.,Meng F,FEBS J,2008,2008-05-16 00:00:00,PMC2396198,NIHMS46347,10.1111/j.1742-4658.2008.06461.x
,18434192,Substantial migration of SVZ cells to the cortex results in the generation of new neurons in the excitotoxically damaged immature rat brain,"Faiz M, Acarin L, Villapol S, Schulz S, Castellano B, Gonzalez B.",Mol Cell Neurosci. 2008 Jun;38(2):170-82. doi: 10.1016/j.mcn.2008.02.002. Epub 2008 Mar 4.,Faiz M,Mol Cell Neurosci,2008,2008-04-25 00:00:00,,,10.1016/j.mcn.2008.02.002
,18427995,A new missense mutation found in the FLNA gene in a family with bilateral periventricular nodular heterotopia (BPNH) alters the splicing process,"Tsuneda SS, Torres FR, Montenegro MA, Guerreiro MM, Cendes F, Lopes-Cendes I.",J Mol Neurosci. 2008 Jun;35(2):195-200. doi: 10.1007/s12031-008-9050-1. Epub 2008 Apr 22.,Tsuneda SS,J Mol Neurosci,2008,2008-04-23 00:00:00,,,10.1007/s12031-008-9050-1
,18384621,Bilateral periventricular nodular heterotopia and lissencephaly in an infant with unbalanced t(12;17)(q24.31; p13.3) translocation,"Grosso S, Fichera M, Galesi O, Luciano D, Pucci L, Giardini F, Berardi R, Balestri P.",Dev Med Child Neurol. 2008 Jun;50(6):473-6. doi: 10.1111/j.1469-8749.2008.02058.x. Epub 2008 Apr 1.,Grosso S,Dev Med Child Neurol,2008,2008-04-04 00:00:00,,,10.1111/j.1469-8749.2008.02058.x
,18322202,Filamin A stabilizes Fc gamma RI surface expression and prevents its lysosomal routing,"Beekman JM, van der Poel CE, van der Linden JA, van den Berg DL, van den Berghe PV, van de Winkel JG, Leusen JH.",J Immunol. 2008 Mar 15;180(6):3938-45. doi: 10.4049/jimmunol.180.6.3938.,Beekman JM,J Immunol,2008,2008-03-07 00:00:00,,,10.4049/jimmunol.180.6.3938
,18303054,IKAP localizes to membrane ruffles with filamin A and regulates actin cytoskeleton organization and cell migration,"Johansen LD, Naumanen T, Knudsen A, Westerlund N, Gromova I, Junttila M, Nielsen C, Bøttzauw T, Tolkovsky A, Westermarck J, Coffey ET, Jäättelä M, Kallunki T.",J Cell Sci. 2008 Mar 15;121(Pt 6):854-64. doi: 10.1242/jcs.013722. Epub 2008 Feb 26.,Johansen LD,J Cell Sci,2008,2008-02-28 00:00:00,,,10.1242/jcs.013722
,18202316,Binding of the P2Y2 nucleotide receptor to filamin A regulates migration of vascular smooth muscle cells,"Yu N, Erb L, Shivaji R, Weisman GA, Seye CI.",Circ Res. 2008 Mar 14;102(5):581-8. doi: 10.1161/CIRCRESAHA.107.162271. Epub 2008 Jan 17.,Yu N,Circ Res,2008,2008-01-19 00:00:00,PMC3687807,NIHMS120479,10.1161/CIRCRESAHA.107.162271
,18177638,Filamin A regulates cell spreading and survival via beta1 integrins,"Kim H, Sengupta A, Glogauer M, McCulloch CA.",Exp Cell Res. 2008 Feb 15;314(4):834-46. doi: 10.1016/j.yexcr.2007.11.022. Epub 2007 Dec 4.,Kim H,Exp Cell Res,2008,2008-01-08 00:00:00,,,10.1016/j.yexcr.2007.11.022
,18253501,High-affinity naloxone binding to filamin a prevents mu opioid receptor-Gs coupling underlying opioid tolerance and dependence,"Wang HY, Frankfurt M, Burns LH.",PLoS One. 2008 Feb 6;3(2):e1554. doi: 10.1371/journal.pone.0001554.,Wang HY,PLoS One,2008,2008-02-07 00:00:00,PMC2212716,,10.1371/journal.pone.0001554
,18201775,Trouble making the first move: interpreting arrested neuronal migration in the cerebral cortex,"Sarkisian MR, Bartley CM, Rakic P.",Trends Neurosci. 2008 Feb;31(2):54-61. doi: 10.1016/j.tins.2007.11.009. Epub 2008 Jan 16.,Sarkisian MR,Trends Neurosci,2008,2008-01-19 00:00:00,,,10.1016/j.tins.2007.11.009
,18075253,Molecular pathways regulating cytoskeletal organization and morphological changes in migrating neurons,"Kawauchi T, Hoshino M.",Dev Neurosci. 2008;30(1-3):36-46. doi: 10.1159/000109850.,Kawauchi T,Dev Neurosci,2008,2007-12-14 00:00:00,,,10.1159/000109850
,18056414,Structural basis of filamin A functions,"Nakamura F, Osborn TM, Hartemink CA, Hartwig JH, Stossel TP.",J Cell Biol. 2007 Dec 3;179(5):1011-25. doi: 10.1083/jcb.200707073.,Nakamura F,J Cell Biol,2007,2007-12-07 00:00:00,PMC2099194,,10.1083/jcb.200707073
,18223515,[Genetic aspects of valvulopathies],"Kyndt F, Le Scouarnec S, Jaafar P, Gueffet JP, Legendre A, Trochu JN, Jousseaume V, Chaventré A, Schott JJ, Le Marec H, Probst V.",Arch Mal Coeur Vaiss. 2007 Dec;100(12):1013-20.,Kyndt F,Arch Mal Coeur Vaiss,2007,2008-01-29 00:00:00,,,
,17825253,Filamin A negatively regulates the transcriptional activity of p73alpha in the cytoplasm,"Kim EJ, Park JS, Um SJ.",Biochem Biophys Res Commun. 2007 Nov 3;362(4):1101-6. doi: 10.1016/j.bbrc.2007.08.148. Epub 2007 Aug 31.,Kim EJ,Biochem Biophys Res Commun,2007,2007-09-11 00:00:00,,,10.1016/j.bbrc.2007.08.148
,17897634,Chronic morphine treatment up-regulates mu opioid receptor binding in cells lacking filamin A,"Onoprishvili I, Simon EJ.",Brain Res. 2007 Oct 26;1177:9-18. doi: 10.1016/j.brainres.2007.08.020. Epub 2007 Aug 16.,Onoprishvili I,Brain Res,2007,2007-09-28 00:00:00,PMC2175075,NIHMS33357,10.1016/j.brainres.2007.08.020
,17420725,A 90 kDa fragment of filamin A promotes Casodex-induced growth inhibition in Casodex-resistant androgen receptor positive C4-2 prostate cancer cells,"Wang Y, Kreisberg JI, Bedolla RG, Mikhailova M, deVere White RW, Ghosh PM.",Oncogene. 2007 Sep 6;26(41):6061-70. doi: 10.1038/sj.onc.1210435. Epub 2007 Apr 9.,Wang Y,Oncogene,2007,2007-04-11 00:00:00,,,10.1038/sj.onc.1210435
,17690686,Structure of three tandem filamin domains reveals auto-inhibition of ligand binding,"Lad Y, Kiema T, Jiang P, Pentikäinen OT, Coles CH, Campbell ID, Calderwood DA, Ylänne J.",EMBO J. 2007 Sep 5;26(17):3993-4004. doi: 10.1038/sj.emboj.7601827. Epub 2007 Aug 9.,Lad Y,EMBO J,2007,2007-08-11 00:00:00,PMC1948075,,10.1038/sj.emboj.7601827
,17979874,The calcium-sensing receptor and its interacting proteins,"Huang C, Miller RT.",J Cell Mol Med. 2007 Sep-Oct;11(5):923-34. doi: 10.1111/j.1582-4934.2007.00114.x.,Huang C,J Cell Mol Med,2007,2007-11-06 00:00:00,PMC4401264,,10.1111/j.1582-4934.2007.00114.x
,17586600,Interactions with filamin A stimulate surface expression of large-conductance Ca2+-activated K+ channels in the absence of direct actin binding,"Kim EY, Ridgway LD, Dryer SE.",Mol Pharmacol. 2007 Sep;72(3):622-30. doi: 10.1124/mol.107.038026. Epub 2007 Jun 22.,Kim EY,Mol Pharmacol,2007,2007-06-26 00:00:00,,,10.1124/mol.107.038026
,17536008,Roles of protein kinase C and actin-binding protein 280 in the regulation of intracellular trafficking of dopamine D3 receptor,"Cho EY, Cho DI, Park JH, Kurose H, Caron MG, Kim KM.",Mol Endocrinol. 2007 Sep;21(9):2242-54. doi: 10.1210/me.2007-0202. Epub 2007 May 29.,Cho EY,Mol Endocrinol,2007,2007-05-31 00:00:00,,,10.1210/me.2007-0202
,17632775,Filamin A mutation is one cause of FG syndrome,"Unger S, Mainberger A, Spitz C, Bähr A, Zeschnigk C, Zabel B, Superti-Furga A, Morris-Rosendahl DJ.",Am J Med Genet A. 2007 Aug 15;143A(16):1876-9. doi: 10.1002/ajmg.a.31751.,Unger S,Am J Med Genet A,2007,2007-07-17 00:00:00,,,10.1002/ajmg.a.31751
,17606711,"Expression of ral GTPases, their effectors, and activators in human bladder cancer","Smith SC, Oxford G, Baras AS, Owens C, Havaleshko D, Brautigan DL, Safo MK, Theodorescu D.",Clin Cancer Res. 2007 Jul 1;13(13):3803-13. doi: 10.1158/1078-0432.CCR-06-2419.,Smith SC,Clin Cancer Res,2007,2007-07-04 00:00:00,,,10.1158/1078-0432.CCR-06-2419
,17572668,Filamin-A regulates actin-dependent clustering of HIV receptors,"Jiménez-Baranda S, Gómez-Moutón C, Rojas A, Martínez-Prats L, Mira E, Ana Lacalle R, Valencia A, Dimitrov DS, Viola A, Delgado R, Martínez-A C, Mañes S.",Nat Cell Biol. 2007 Jul;9(7):838-46. doi: 10.1038/ncb1610. Epub 2007 Jun 17.,Jiménez-Baranda S,Nat Cell Biol,2007,2007-06-19 00:00:00,,,10.1038/ncb1610
,17564427,A systematic MS-based approach for identifying in vitro substrates of PKA and PKG in rat uteri,"Huang SY, Tsai ML, Chen GY, Wu CJ, Chen SH.",J Proteome Res. 2007 Jul;6(7):2674-84. doi: 10.1021/pr070134c. Epub 2007 Jun 12.,Huang SY,J Proteome Res,2007,2007-06-15 00:00:00,,,10.1021/pr070134c
,17389601,Filamin A-mediated down-regulation of the exchange factor Ras-GRF1 correlates with decreased matrix metalloproteinase-9 expression in human melanoma cells,"Zhu TN, He HJ, Kole S, D'Souza T, Agarwal R, Morin PJ, Bernier M.",J Biol Chem. 2007 May 18;282(20):14816-26. doi: 10.1074/jbc.M611430200. Epub 2007 Mar 27.,Zhu TN,J Biol Chem,2007,2007-03-29 00:00:00,,,10.1074/jbc.M611430200
,17431908,"Otopalatodigital syndrome type 2 in two siblings with a novel filamin A 629G>T mutation: clinical, pathological, and molecular findings","Mariño-Enríquez A, Lapunzina P, Robertson SP, Rodríguez JI.",Am J Med Genet A. 2007 May 15;143A(10):1120-5. doi: 10.1002/ajmg.a.31696.,Mariño-Enríquez A,Am J Med Genet A,2007,2007-04-14 00:00:00,,,10.1002/ajmg.a.31696
,17413272,Molecular genetics of mitral valve prolapse,"Levine RA, Slaugenhaupt SA.",Curr Opin Cardiol. 2007 May;22(3):171-5. doi: 10.1097/HCO.0b013e3280f3bfcd.,Levine RA,Curr Opin Cardiol,2007,2007-04-07 00:00:00,,,10.1097/HCO.0b013e3280f3bfcd
,17408621,Cyclin B1/Cdk1 binds and phosphorylates Filamin A and regulates its ability to cross-link actin,"Cukier IH, Li Y, Lee JM.",FEBS Lett. 2007 Apr 17;581(8):1661-72. doi: 10.1016/j.febslet.2007.03.041. Epub 2007 Mar 28.,Cukier IH,FEBS Lett,2007,2007-04-06 00:00:00,,,10.1016/j.febslet.2007.03.041
,17401197,"Expression, crystallization and preliminary crystallographic data analysis of filamin A repeats 14-16","Aguda AH, Sakwe AM, Rask L, Robinson RC.",Acta Crystallogr Sect F Struct Biol Cryst Commun. 2007 Apr 1;63(Pt 4):291-3. doi: 10.1107/S1744309107006689. Epub 2007 Mar 12.,Aguda AH,Acta Crystallogr Sect F Struct Biol Cryst Commun,2007,2007-04-03 00:00:00,PMC2330200,,10.1107/S1744309107006689
,17357080,Filamin A is mutated in X-linked chronic idiopathic intestinal pseudo-obstruction with central nervous system involvement,"Gargiulo A, Auricchio R, Barone MV, Cotugno G, Reardon W, Milla PJ, Ballabio A, Ciccodicola A, Auricchio A.",Am J Hum Genet. 2007 Apr;80(4):751-8. doi: 10.1086/513321. Epub 2007 Feb 26.,Gargiulo A,Am J Hum Genet,2007,2007-03-16 00:00:00,PMC1852717,,10.1086/513321
,17205980,Carbonylation of adipose proteins in obesity and insulin resistance: identification of adipocyte fatty acid-binding protein as a cellular target of 4-hydroxynonenal,"Grimsrud PA, Picklo MJ Sr, Griffin TJ, Bernlohr DA.",Mol Cell Proteomics. 2007 Apr;6(4):624-37. doi: 10.1074/mcp.M600120-MCP200. Epub 2007 Jan 6.,Grimsrud PA,Mol Cell Proteomics,2007,2007-01-09 00:00:00,,,10.1074/mcp.M600120-MCP200
,17190868,Mutations in the gene encoding filamin A as a cause for familial cardiac valvular dystrophy,"Kyndt F, Gueffet JP, Probst V, Jaafar P, Legendre A, Le Bouffant F, Toquet C, Roy E, McGregor L, Lynch SA, Newbury-Ecob R, Tran V, Young I, Trochu JN, Le Marec H, Schott JJ.",Circulation. 2007 Jan 2;115(1):40-9. doi: 10.1161/CIRCULATIONAHA.106.622621. Epub 2006 Dec 26.,Kyndt F,Circulation,2007,2006-12-28 00:00:00,,,10.1161/CIRCULATIONAHA.106.622621
,17264970,A Japanese case of oto-palato-digital syndrome type II: an apparent lack of phenotype-genotype correlation,"Kondoh T, Okamoto N, Norimatsu N, Uetani M, Nishimura G, Moriuchi H.",J Hum Genet. 2007;52(4):370-373. doi: 10.1007/s10038-007-0108-7. Epub 2007 Jan 31.,Kondoh T,J Hum Genet,2007,2007-02-01 00:00:00,,,10.1007/s10038-007-0108-7
,16926860,"Otopalatodigital syndrome spectrum disorders: otopalatodigital syndrome types 1 and 2, frontometaphyseal dysplasia and Melnick-Needles syndrome",Robertson SP.,Eur J Hum Genet. 2007 Jan;15(1):3-9. doi: 10.1038/sj.ejhg.5201654. Epub 2006 Aug 23.,Robertson SP,Eur J Hum Genet,2007,2006-08-24 00:00:00,,,10.1038/sj.ejhg.5201654
,17172441,Filamin A (FLNA) is required for cell-cell contact in vascular development and cardiac morphogenesis,"Feng Y, Chen MH, Moskowitz IP, Mendonza AM, Vidali L, Nakamura F, Kwiatkowski DJ, Walsh CA.",Proc Natl Acad Sci U S A. 2006 Dec 26;103(52):19836-41. doi: 10.1073/pnas.0609628104. Epub 2006 Dec 15.,Feng Y,Proc Natl Acad Sci U S A,2006,2006-12-19 00:00:00,PMC1702530,,10.1073/pnas.0609628104
,17145501,MEKK4 signaling regulates filamin expression and neuronal migration,"Sarkisian MR, Bartley CM, Chi H, Nakamura F, Hashimoto-Torii K, Torii M, Flavell RA, Rakic P.",Neuron. 2006 Dec 7;52(5):789-801. doi: 10.1016/j.neuron.2006.10.024.,Sarkisian MR,Neuron,2006,2006-12-06 00:00:00,PMC1876745,NIHMS14781,10.1016/j.neuron.2006.10.024
,17009344,"A new osteochondrodysplasia with severe osteopenia, preaxial polydactyly, clefting and dysmorphic features resembling filamin-related disorders","Colombani M, Laurent N, Le Merrer M, Delezoide AL, Thauvin-Robinet C, Huet F, Sagot P, Couvreur S, Rousseau T, Robertson SP, Faivre L.",Prenat Diagn. 2006 Dec;26(12):1151-5. doi: 10.1002/pd.1576.,Colombani M,Prenat Diagn,2006,2006-09-30 00:00:00,,,10.1002/pd.1576
,16999820,Actin-binding protein filamin A is displayed on the surface of human neuroblastoma cells,"Bachmann AS, Howard JP, Vogel CW.",Cancer Sci. 2006 Dec;97(12):1359-65. doi: 10.1111/j.1349-7006.2006.00327.x. Epub 2006 Sep 25.,Bachmann AS,Cancer Sci,2006,2006-09-27 00:00:00,PMC11158455,,10.1111/j.1349-7006.2006.00327.x
,17101698,Filopodia formation mediated by receptor tyrosine kinase Ror2 is required for Wnt5a-induced cell migration,"Nishita M, Yoo SK, Nomachi A, Kani S, Sougawa N, Ohta Y, Takada S, Kikuchi A, Minami Y.",J Cell Biol. 2006 Nov 20;175(4):555-62. doi: 10.1083/jcb.200607127. Epub 2006 Nov 13.,Nishita M,J Cell Biol,2006,2006-11-15 00:00:00,PMC2064592,,10.1083/jcb.200607127
,16973606,Identification of a filamin docking site on PTP-PEST,"Playford MP, Lyons PD, Sastry SK, Schaller MD.",J Biol Chem. 2006 Nov 10;281(45):34104-12. doi: 10.1074/jbc.M606277200. Epub 2006 Sep 14.,Playford MP,J Biol Chem,2006,2006-09-16 00:00:00,,,10.1074/jbc.M606277200
,17060905,CD28 interaction with filamin-A controls lipid raft accumulation at the T-cell immunological synapse,"Tavano R, Contento RL, Baranda SJ, Soligo M, Tuosto L, Manes S, Viola A.",Nat Cell Biol. 2006 Nov;8(11):1270-6. doi: 10.1038/ncb1492. Epub 2006 Oct 22.,Tavano R,Nat Cell Biol,2006,2006-10-25 00:00:00,,,10.1038/ncb1492
,17469336,[Platelet filamin: a cytoskeletal protein involved in cell signal integration and function],"García E, Jay D.",Arch Cardiol Mex. 2006 Oct-Dec;76 Suppl 4:S67-75.,García E,Arch Cardiol Mex,2006,2007-05-02 00:00:00,,,
,16949617,"Expression of distinct classes of titin isoforms in striated and smooth muscles by alternative splicing, and their conserved interaction with filamins","Labeit S, Lahmers S, Burkart C, Fong C, McNabb M, Witt S, Witt C, Labeit D, Granzier H.",J Mol Biol. 2006 Sep 29;362(4):664-81. doi: 10.1016/j.jmb.2006.07.077. Epub 2006 Aug 1.,Labeit S,J Mol Biol,2006,2006-09-05 00:00:00,,,10.1016/j.jmb.2006.07.077
,16797880,Role of p38 in stress activation of Sp1,"D'Addario M, Arora PD, McCulloch CA.",Gene. 2006 Sep 1;379:51-61. doi: 10.1016/j.gene.2006.04.012. Epub 2006 May 4.,D'Addario M,Gene,2006,2006-06-27 00:00:00,,,10.1016/j.gene.2006.04.012
,16835913,Frontometaphyseal dysplasia: mutations in FLNA and phenotypic diversity,"Robertson SP, Jenkins ZA, Morgan T, Adès L, Aftimos S, Boute O, Fiskerstrand T, Garcia-Miñaur S, Grix A, Green A, Der Kaloustian V, Lewkonia R, McInnes B, van Haelst MM, Mancini G, Illés T, Mortier G, Newbury-Ecob R, Nicholson L, Scott CI, Ochman K, Brozek I, Shears DJ, Superti-Furga A, Suri M, Whiteford M, Wilkie AO, Krakow D.",Am J Med Genet A. 2006 Aug 15;140(16):1726-36. doi: 10.1002/ajmg.a.31322.,Robertson SP,Am J Med Genet A,2006,2006-07-13 00:00:00,,,10.1002/ajmg.a.31322
,16825286,Cardiac malformations and midline skeletal defects in mice lacking filamin A,"Hart AW, Morgan JE, Schneider J, West K, McKie L, Bhattacharya S, Jackson IJ, Cross SH.",Hum Mol Genet. 2006 Aug 15;15(16):2457-67. doi: 10.1093/hmg/ddl168. Epub 2006 Jul 6.,Hart AW,Hum Mol Genet,2006,2006-07-11 00:00:00,,,10.1093/hmg/ddl168
,16862148,"FilGAP, a Rho- and ROCK-regulated GAP for Rac binds filamin A to control actin remodelling","Ohta Y, Hartwig JH, Stossel TP.",Nat Cell Biol. 2006 Aug;8(8):803-14. doi: 10.1038/ncb1437. Epub 2006 Jul 23.,Ohta Y,Nat Cell Biol,2006,2006-07-25 00:00:00,,,10.1038/ncb1437
,16849481,Filamin A is required for T cell activation mediated by protein kinase C-theta,"Hayashi K, Altman A.",J Immunol. 2006 Aug 1;177(3):1721-8. doi: 10.4049/jimmunol.177.3.1721.,Hayashi K,J Immunol,2006,2006-07-20 00:00:00,,,10.4049/jimmunol.177.3.1721
